item,sentence,verb,event,gesturer
48-np-TR-s.mp4,Push the button and watch it spin.,"push,watch,spin",push-button-microwave-TR,np
36-rvn-TR-s.mp4,Putting a strap around a dog.,put,measure-book-TR,rv
17-cs-TR-s.mp4,An object is put into a container.,put,close-microwave-door-TR,cs
17-ip-TR-s.mp4,Putting an object on a basket.,put,close-microwave-door-TR,ip
14-cm-TR-s.mp4,Putting a saddle on a horse.,put,break-stick-TR,cm
36-ho-TR-s.mp4,Putting a plug in a socket.,put,measure-book-TR,ho
36-cs-TR-s.mp4,Putting a collar around a dog.,put,measure-book-TR,cs
49-ho-TR-s.mp4,Putting a book book on top of another book.,put,push-toy-in-box-TR,ho
44-ip-TR-s.mp4,A person is putting an ice cube in a full glass of water.,put,pop-balloon-TR,ip
17-cs-TR-s.mp4,"A piece of fabric was put over something, like a coat rack or to cover something.",put,close-microwave-door-TR,cs
30-ho-TR-s.mp4,A loaf of bread was put in a cabinet.,put,knock-over-tower-TR,ho
46-ho-TR-s.mp4,A person puts seasoning on food,put,pour-bottle-caps-TR,ho
46-ip-TR-s.mp4,The person is putting some sort of seasoning on some food.,put,pour-bottle-caps-TR,ip
67-rvn-IN-s.mp4,The person says to put on top.,put,toy-appear-in-box-IN,rv
34-ho-IN-s.mp4,A person is putting an object inside another object.,put,light-turn-on-IN,ho
51-ip-TR-s.mp4,A woman puts her coffee cup down on the table.,put,put-cup-on-coaster-TR,ip
22-ho-IN-s.mp4,A woman is putting on mittens.,put,door-microwave-close-IN,ho
43-cm-TR-s.mp4,A man is putting a plug into a socket.,put,plug-in-TR,cm
43-cs-TR-s.mp4,A woman is putting two halves of something back together.,put,plug-in-TR,cs
50-rvn-TR-s.mp4,A man is putting another person's hand on the bible.,put,put-book-on-side-TR,rv
51-cm-TR-s.mp4,put the object in front of you.,put,put-cup-on-coaster-TR,cm
25-rvn-IN-s.mp4,A person is putting shredded cheese on a pizza dough.,put,fizzle-down-IN,rv
51-np-TR-s.mp4,A person is putting a cover on an object.,put,put-cup-on-coaster-TR,np
57-np-IN-s.mp4,A person is putting food on a plate.,put,shaving-cream-spray-IN,np
29-ho-TR-s.mp4,A person is putting something together.,put,hit-bottle-with-ball-TR,ho
2-cm-IN-s.mp4,A person puts something away that he does not need anymore.,put,approach-coatrack-IN,cm
50-ip-TR-s.mp4,A person is putting a lid on a container.,put,put-book-on-side-TR,ip
46-ip-TR-s.mp4,A person is putting ketchup on his food.,put,pour-bottle-caps-TR,ip
36-rvn-TR-s.mp4,A person is putting a belt on someone.,put,measure-book-TR,rv
43-ip-TR-s.mp4,A person puts two things together.,put,plug-in-TR,ip
51-ip-TR-s.mp4,A person is putting an object on the counter carefully.,put,put-cup-on-coaster-TR,ip
28-np-TR-s.mp4,The person is putting an object up.,put,hit-balloon-TR,np
49-np-TR-s.mp4,He put the mail in the mailbox.,put,push-toy-in-box-TR,np
70-rvn-TR-s.mp4,He put the object in its place.,put,turn-fan-TR,rv
43-ho-TR-s.mp4,She put the plug into the wall.,put,plug-in-TR,ho
43-ip-TR-s.mp4,A person putting a key into a hole.,put,plug-in-TR,ip
56-cm-TR-s.mp4,Pepper is being put on a plate,put,shake-shaker-TR,cm
36-cs-TR-s.mp4,A person puts a scarf around someone's neck.,put,measure-book-TR,cs
50-cs-TR-s.mp4,Putting a cup upside down,put,put-book-on-side-TR,cs
36-ho-TR-s.mp4,A person puts on a belt.,put,measure-book-TR,ho
43-cs-TR-s.mp4,A person puts two halves of a sandwich together.,put,plug-in-TR,cs
51-rvn-TR-s.mp4,A person puts a kettle on the stove.,put,put-cup-on-coaster-TR,rv
12-ho-IN-s.mp4,A person put a pot on the stove.,put,box-move-IN,ho
49-cs-TR-s.mp4,A person put the lid on a box.,put,push-toy-in-box-TR,cs
67-ho-IN-s.mp4,A person puts her head under water.,put,toy-appear-in-box-IN,ho
36-ip-TR-s.mp4,A person puts string around a box.,put,measure-book-TR,ip
54-ip-TR-s.mp4,A person is putting a cover over something.,put,reorient-pole-TR,ip
17-ip-TR-s.mp4,A person puts an item together.,put,close-microwave-door-TR,ip
29-np-TR-s.mp4,Someone is putting something in a mailbox.,put,hit-bottle-with-ball-TR,np
51-rvn-TR-s.mp4,A person is putting a stake into the ground.,put,put-cup-on-coaster-TR,rv
7-np-IN-s.mp4,A person is putting two objects together.,put,balloon-deflate-IN,np
54-cs-TR-s.mp4,A person is putting an object in a container.,put,reorient-pole-TR,cs
51-cs-TR-s.mp4,A person is putting down an object carefully.,put,put-cup-on-coaster-TR,cs
43-ho-TR-s.mp4,A person is putting one object into another.,put,plug-in-TR,ho
7-cm-IN-s.mp4,A person is putting two objects together.,put,balloon-deflate-IN,cm
36-ip-TR-s.mp4,A person is putting a cover on an object.,put,measure-book-TR,ip
17-cs-TR-s.mp4,A person is putting a lid on a container.,put,close-microwave-door-TR,cs
36-cm-TR-s.mp4,A person is putting a filter on a machinery drum.,put,measure-book-TR,cm
46-cs-TR-s.mp4,A person is putting salt on some food.,put,pour-bottle-caps-TR,cs
36-rvn-TR-s.mp4,A person is putting an object together.,put,measure-book-TR,rv
61-ip-TR-s.mp4,A person is putting a key in a door.,put,take-keys-out-of-box-TR,ip
50-cm-TR-s.mp4,An object is being put down by another object.,put,put-book-on-side-TR,cm
36-np-TR-s.mp4,A person is putting sauce on a pizza.,put,measure-book-TR,np
43-cm-TR-s.mp4,A person puts the glass on the shelf.,put,plug-in-TR,cm
43-cs-TR-s.mp4,Two halves of a bun are put together.,put,plug-in-TR,cs
2-ip-IN-s.mp4,A cake is put in the oven.,put,approach-coatrack-IN,ip
51-ip-TR-s.mp4,A person is putting something important like a resume on the desk of another person sitting across from them.,put,put-cup-on-coaster-TR,ip
51-rvn-TR-s.mp4,A person is putting something on a countertop.,put,put-cup-on-coaster-TR,rv
36-cs-TR-s.mp4,She is putting a cover on a bowl.,put,measure-book-TR,cs
2-ip-IN-s.mp4,A woman puts a pizza in the oven.,put,approach-coatrack-IN,ip
61-ip-TR-s.mp4,A person is putting a key into a lock.,put,take-keys-out-of-box-TR,ip
46-ip-TR-s.mp4,A person is putting salt on food.,put,pour-bottle-caps-TR,ip
51-cs-TR-s.mp4,A person is putting something on a table.,put,put-cup-on-coaster-TR,cs
36-ip-TR-s.mp4,A person is putting a tie on someone.,put,measure-book-TR,ip
50-rvn-TR-s.mp4,A plate is being put down onto a table.,put,put-book-on-side-TR,rv
54-np-TR-s.mp4,Putting a box down on the floor.,put,reorient-pole-TR,np
51-ho-TR-s.mp4,Putting a shovel down on the ground.,put,put-cup-on-coaster-TR,ho
7-ho-IN-s.mp4,Putting a shirt on a hanger.,put,balloon-deflate-IN,ho
36-cm-TR-s.mp4,Putting a garbage bag around a bin.,put,measure-book-TR,cm
43-cs-TR-s.mp4,A person putting something together,put,plug-in-TR,cs
36-rvn-TR-s.mp4,A person is putting a collar on a dog.,put,measure-book-TR,rv
43-ho-TR-s.mp4,A person is trying to put two things together.,put,plug-in-TR,ho
36-cs-TR-s.mp4,A person is putting on a seatbelt.,put,measure-book-TR,cs
70-ip-TR-s.mp4,A person is putting on makeup.,put,turn-fan-TR,ip
60-cm-IN-s.mp4,A person is putting on a seatbelt.,put,stick-break-IN,cm
50-cm-TR-s.mp4,A person is putting a child to bed.,put,put-book-on-side-TR,cm
1-cs-TR-s.mp4,A person is putting towels up.,put,adjust-picture-TR,cs
54-ho-TR-s.mp4,A person is putting on a seat belt.,put,reorient-pole-TR,ho
36-ip-TR-s.mp4,A person is putting a bag over a person.,put,measure-book-TR,ip
57-cs-IN-s.mp4,A person is putting food in their hand.,put,shaving-cream-spray-IN,cs
71-ip-IN-s.mp4,She is putting dimples around a pie crust.,put,walk-backwards-IN,ip
46-np-TR-s.mp4,A person puts alcohol in a glass and becomes drunk.,"put,become",pour-bottle-caps-TR,np
42-np-IN-s.mp4,He put the key in the ignition and then drove the car.,"put,drive",picture-shift-IN,np
66-cm-IN-s.mp4,A person puts an object they are looking at aside.,"put,look",tower-fall-IN,cm
49-ip-TR-s.mp4,A person put a mirror down to not look at themselves anymore.,"put,look",push-toy-in-box-TR,ip
50-cm-TR-s.mp4,"A person is putting two or more object together, then making the object fall over.","put,make,fall",put-book-on-side-TR,cm
53-ip-TR-s.mp4,A person puts down a cone and then serves ice cream into it.,"put,serve",remove-cork-TR,ip
70-ip-TR-s.mp4,Putting some make up on and setting the table aside.,"put,set",turn-fan-TR,ip
42-ip-IN-s.mp4,Someone puts their arm around another person and squeezes them closer again and again.,"put,squeeze",picture-shift-IN,ip
36-cm-TR-s.mp4,A person is putting a string around something then tightening it.,"put,tighten",measure-book-TR,cm
33-np-TR-s.mp4,The person is putting a worm on a fishing pole as bait as it tries to escape.,"put,try,escape",light-candle-TR,np
36-cm-TR-s.mp4,"A person put something on the surface, then slightly tugging on it.","put,tug",measure-book-TR,cm
45-np-IN-s.mp4,A race dog racing down the track.,race,poster-roll-up-IN,np
45-rvn-IN-s.mp4,Two animals racing each ohter.,race,poster-roll-up-IN,rv
37-np-TR-s.mp4,Two objects are racing each other,race,move-box-TR,np
15-np-IN-s.mp4,A horse is racing on a track,race,car-pass-tower-IN,np
15-cm-IN-s.mp4,A car races down a track,race,car-pass-tower-IN,cm
15-cs-IN-s.mp4,A car is racing down the road.,race,car-pass-tower-IN,cs
28-rvn-TR-s.mp4,A car races by.,race,hit-balloon-TR,rv
45-cm-IN-s.mp4,A toy car races across the table.,race,poster-roll-up-IN,cm
45-rvn-IN-s.mp4,A person raced to the other side of the room.,race,poster-roll-up-IN,rv
4-cs-IN-s.mp4,A downpour rains down.,rain,ball-drop-IN,cs
72-cs-IN-s.mp4,It is lightly raining.,rain,whirly-gig-drop-IN,cs
69-rvn-IN-s.mp4,It is raining heavily.,rain,toy-skitter-IN,rv
72-cs-IN-s.mp4,It is raining outside.,rain,whirly-gig-drop-IN,cs
25-cm-IN-s.mp4,A cloud raining,rain,fizzle-down-IN,cm
3-cs-IN-s.mp4,She is saying it is raining from the sky,rain,ball-bounce-IN,cs
69-cs-IN-s.mp4,It's raining hard.,rain,toy-skitter-IN,cs
72-np-IN-s.mp4,It is raining.,rain,whirly-gig-drop-IN,np
3-cs-IN-s.mp4,It is raining.,rain,ball-bounce-IN,cs
25-cm-IN-s.mp4,There is rain falling down.,rain,fizzle-down-IN,cm
25-cm-IN-s.mp4,It is raining lightly.,rain,fizzle-down-IN,cm
16-cs-IN-s.mp4,A person is describing rain.,rain,cards-scatter-IN,cs
7-ip-IN-s.mp4,A person is describing the rain.,rain,balloon-deflate-IN,ip
7-cs-IN-s.mp4,A person is explaining that it is raining.,rain,balloon-deflate-IN,cs
4-np-IN-s.mp4,A person is describing rain.,rain,ball-drop-IN,np
72-np-IN-s.mp4,A person is watching rain.,rain,whirly-gig-drop-IN,np
72-cm-IN-s.mp4,A person is watching the rain.,rain,whirly-gig-drop-IN,cm
36-cm-TR-s.mp4,A person is raising the antenna on a radio.,raise,measure-book-TR,cm
47-cm-TR-s.mp4,An object is raising up towards the sky.,raise,pull-out-measuring-tape-TR,cm
25-cm-IN-s.mp4,an object raising then fluttering falling downj,"raise,flutter",fizzle-down-IN,cm
51-ip-TR-s.mp4,A person is reaching into an area.,reach,put-cup-on-coaster-TR,ip
70-np-TR-s.mp4,A person is reaching for something.,reach,turn-fan-TR,np
38-ip-IN-s.mp4,A lady reaches outward with her hand,reach,paper-airplane-land-IN,ip
3-ip-IN-s.mp4,A person reaches up for and bounces a basketball.,"reach,bounce",ball-bounce-IN,ip
22-cm-IN-s.mp4,A person reaches out to bring an object closer to the chest.,"reach,bring",door-microwave-close-IN,cm
11-ip-IN-s.mp4,"A person reaches for an object, changes mind and pushes object away.","reach,change,push",bowl-break-IN,ip
63-ip-IN-s.mp4,A person reaches above for an object which causes a second object to fall.,"reach,fall",tape-measurer-bend-half-IN,ip
61-cm-TR-s.mp4,"A person is reaching for something, then eventually gets it.","reach,get",take-keys-out-of-box-TR,cm
4-ip-IN-s.mp4,A person reaches up to grab object which then falls.,"reach,grab,fall",ball-drop-IN,ip
16-ho-IN-s.mp4,A person reaches into a box and grasps object that bursts.,"reach,grasp,burst",cards-scatter-IN,ho
54-ho-TR-s.mp4,A person reaches for a vertical object and then holds object horizontally.,"reach,hold",reorient-pole-TR,ho
38-ip-IN-s.mp4,"A person reaches and picks off an object, then places the object in a container.","reach,pick,place",paper-airplane-land-IN,ip
50-cm-TR-s.mp4,A person on the ground reaches up and pulls down someone else.,"reach,pull",put-book-on-side-TR,cm
61-ip-TR-s.mp4,A person reaches into a bag for a key which unlocks a door.,"reach,unlock",take-keys-out-of-box-TR,ip
15-cs-IN-s.mp4,A person reacts to something funny.,react,car-pass-tower-IN,cs
12-ip-IN-s.mp4,Reading a sign or text?,read,box-move-IN,ip
18-ip-IN-s.mp4,A person reads a line of text.,read,coatrack-approach-IN,ip
1-np-TR-s.mp4,A person is trying to read a map.,read,adjust-picture-TR,np
1-np-TR-s.mp4,A person is trying to read a map.,read,adjust-picture-TR,np
12-ip-IN-s.mp4,A person is reading a line in a book.,read,box-move-IN,ip
12-ip-IN-s.mp4,Reading a large sign using a finger.,"read,use",box-move-IN,ip
1-cs-TR-s.mp4,A picture frame is readjusted on a wall,readjust,adjust-picture-TR,cs
42-cs-IN-s.mp4,A hat is readjusted on a person's head.,readjust,picture-shift-IN,cs
66-np-IN-s.mp4,A man rears backward and pulls a gun out.,"rear,pull",tower-fall-IN,np
17-ip-TR-s.mp4,Books are re-arranged on a shelf,rearrange,close-microwave-door-TR,ip
70-np-TR-s.mp4,A picture frame is rearranged on a surface,rearrange,turn-fan-TR,np
42-ho-IN-s.mp4,She was rearranging the picture.,rearrange,picture-shift-IN,ho
45-ip-IN-s.mp4,She is recoiling a pull-out usb adapter cord.,recoil,poster-roll-up-IN,ip
24-np-IN-s.mp4,A video camera is recording a scene.,record,fan-turn-IN,np
24-np-IN-s.mp4,A movie camera records footage.,record,fan-turn-IN,np
42-rvn-IN-s.mp4,A person is relaxing on a swing.,relax,picture-shift-IN,rv
16-cs-IN-s.mp4,A cloud releasing a storm.,release,cards-scatter-IN,cs
16-np-IN-s.mp4,RELEASING SOMETHING,release,cards-scatter-IN,np
34-cm-IN-s.mp4,A worried person releases stress.,release,light-turn-on-IN,cm
23-cs-TR-s.mp4,A cracked egg releases its contents.,release,drop-ball-TR,cs
25-cm-IN-s.mp4,A small raincloud releases its water.,release,fizzle-down-IN,cm
51-cs-TR-s.mp4,A big rig driver is releasing a brake.,release,put-cup-on-coaster-TR,cs
16-cs-IN-s.mp4,A flower releases its seeds.,release,cards-scatter-IN,cs
23-cs-TR-s.mp4,A thunderstorm releases upon the land.,release,drop-ball-TR,cs
23-ho-TR-s.mp4,A yoyo is released.,release,drop-ball-TR,ho
23-rvn-TR-s.mp4,An object is released from an attached point and bounces onto the ground.,"release,bounce",drop-ball-TR,rv
3-ip-IN-s.mp4,An object is released from above and bounces heavily several times on a surface below.,"release,bounce",ball-bounce-IN,ip
69-ip-IN-s.mp4,An insect is released from a jar and crawls around.,"release,crawl",toy-skitter-IN,ip
44-cm-TR-s.mp4,An substance is released toward a small surface and then quickly expands.,"release,expand",pop-balloon-TR,cm
57-ho-IN-s.mp4,She released something and it flew away,"release,fly",shaving-cream-spray-IN,ho
23-np-TR-s.mp4,A substance is released from above and impacts several times with a surface below.,"release,impact",drop-ball-TR,np
23-cs-TR-s.mp4,Something is being released and pulled out.,"release,pull",drop-ball-TR,cs
45-np-IN-s.mp4,A man releases something that rolls downhill.,"release,roll",poster-roll-up-IN,np
45-np-IN-s.mp4,A ball is released and rolls along.,"release,roll",poster-roll-up-IN,np
45-np-IN-s.mp4,"A round object is released, rolls along and gets trapped in a hole.","release,roll,trap",poster-roll-up-IN,np
45-np-IN-s.mp4,A spring is released and spins out.,"release,spin",poster-roll-up-IN,np
39-cm-IN-s.mp4,An object from above is released and slowly wafts downward.,"release,waft",paper-drop-IN,cm
60-np-IN-s.mp4,Someone removes the top from a jar.,remove,stick-break-IN,np
53-cs-TR-s.mp4,The top of a bottle is removed,remove,remove-cork-TR,cs
70-cm-TR-s.mp4,Someone removes the lid from a large jar,remove,turn-fan-TR,cm
62-ho-TR-s.mp4,A woman removes the lid from a container.,remove,take-lid-off-TR,ho
62-np-TR-s.mp4,A person is removing a cap from a container.,remove,take-lid-off-TR,np
53-ho-TR-s.mp4,A person removes a cork from a bottle.,remove,remove-cork-TR,ho
62-ho-TR-s.mp4,A person removes a lid from a container.,remove,take-lid-off-TR,ho
62-np-TR-s.mp4,An object has its lid removed,remove,take-lid-off-TR,np
53-cs-TR-s.mp4,The top of an object is removed,remove,remove-cork-TR,cs
61-cm-TR-s.mp4,An object is removed from inside another,remove,take-keys-out-of-box-TR,cm
62-cm-TR-s.mp4,An object has its top removed,remove,take-lid-off-TR,cm
53-cm-TR-s.mp4,A person removes a bottle cap.,remove,remove-cork-TR,cm
62-ho-TR-s.mp4,The top of a small object is removed.,remove,take-lid-off-TR,ho
62-rvn-TR-s.mp4,A lid is removed from an object,remove,take-lid-off-TR,rv
61-cm-TR-s.mp4,An object is being removed from a container,remove,take-keys-out-of-box-TR,cm
58-ip-TR-s.mp4,A lid was removed from an object,remove,spin-bread-TR,ip
61-ho-TR-s.mp4,An object is being removed from a jar,remove,take-keys-out-of-box-TR,ho
62-cm-TR-s.mp4,A lid is removed from an object,remove,take-lid-off-TR,cm
62-ho-TR-s.mp4,A lid is removed from an object,remove,take-lid-off-TR,ho
62-np-TR-s.mp4,A person removed a lid from an object.,remove,take-lid-off-TR,np
66-ho-IN-s.mp4,A woman removes her goggles.,remove,tower-fall-IN,ho
53-ip-TR-s.mp4,A cork is being removed from a bottle.,remove,remove-cork-TR,ip
60-np-IN-s.mp4,He removed the top off a small jar of oil paint.,remove,stick-break-IN,np
62-ho-TR-s.mp4,She removed the top from a styrofoam cup of coffee.,remove,take-lid-off-TR,ho
57-cm-IN-s.mp4,A substance is removed from a fixed spot and brushed in the opposite direction.,"remove,brush",shaving-cream-spray-IN,cm
